AB221125.1 Human immunodeficiency virus 1 proviral DNA, complete genome, p04JPDR6075B-39	0
AB221126.1 Human immunodeficiency virus 1 proviral DNA, complete genome, p04JPDR6075B-50	2
AB231893.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate: GHNJ175	4
AB231894.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate: GHNJ176	1
AB231895.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate: GHNJ185	0
AB231896.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate: GHNJ188	3
AB231897.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate: GHNJ193	1
AB231898.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate: GHNJ196	1
DQ837381.1 HIV-1 isolate 05CSR3 from South Korea, complete genome	0
DQ859178.1 HIV-1 isolate FJ051 from China, complete genome	0
DQ859179.1 HIV-1 isolate FJ053 from China, complete genome	3
DQ676870.1 HIV-1 isolate PS1038_Day0 from Australia, complete genome	2
DQ676871.1 HIV-1 isolate PS1038_Day174 from Australia, complete genome	2
DQ676872.1 HIV-1 isolate PS1044_Day0 from Australia, complete genome	4
DQ676873.1 HIV-1 isolate PS1044_Day177 from Australia, complete genome	4
DQ676874.1 HIV-1 isolate PS2008_Day0 from Australia, complete genome	4
DQ676875.1 HIV-1 isolate PS2008_Day182 from Australia, complete genome	4
DQ676876.1 HIV-1 isolate PS2008_Day377 from Australia, complete genome	1
DQ676877.1 HIV-1 isolate PS2016_Day0 from Australia, complete genome	0
DQ676878.1 HIV-1 isolate PS2016_Day193 from Australia, complete genome	3
DQ676879.1 HIV-1 isolate PS2016_Day380 from Australia, complete genome	0
DQ676880.1 HIV-1 isolate PS2019_Day0 from Australia, complete genome	1
DQ676881.1 HIV-1 isolate PS2019_Day171 from Australia, complete genome	2
DQ676882.1 HIV-1 isolate PS2019_Day367 from Australia, complete genome	4
DQ676883.1 HIV-1 isolate PS3002_Day0 from Australia, complete genome	0
DQ676884.1 HIV-1 isolate PS3002_Day199 from Australia, complete genome	4
DQ676885.1 HIV-1 isolate PS3002_Day385 from Australia, complete genome	1
DQ676886.1 HIV-1 isolate PS4048_Day0 from Australia, complete genome	0
DQ676887.1 HIV-1 isolate PS4048_Day143 from Australia, complete genome	2
DQ854714.1 HIV-1 isolate M61 from Spain, complete genome	0
DQ854715.1 HIV-1 isolate H61 from Spain, complete genome	2
DQ854716.1 HIV-1 isolate U61 from Spain, complete genome	1
AB253681.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE07	0
AB253682.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE11	2
AB253683.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE14	0
AB253684.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE32	2
AB253685.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE34	4
AB253686.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE36	2
AB253687.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE45	2
AB253688.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE46	0
AB253689.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE47	1
AB253690.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE55	2
AB253691.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE62	2
AB253692.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEC28	1
AB253693.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEC31	2
AB253694.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEC33	3
AB253695.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEC41	3
AB253696.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEC44	1
AB253697.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEE02	3
AB253698.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEE03	0
AB253699.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEE40	0
AB253700.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEE44	3
AB253701.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEE46	2
AB253702.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR1236AEE48	0
AB253703.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE05	2
AB253704.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE08	2
AB253705.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE09	4
AB253706.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE16	0
AB253707.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE19	4
AB253708.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE23	3
AB253709.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE31	1
AB253710.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE41	2
AB253711.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE42	4
AB253712.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE43	0
AB253713.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE48	1
AB253714.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AE49	4
AB253715.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AEE11	4
AB253716.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR2192AEE30	4
AB253717.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE02	0
AB253718.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE05	1
AB253719.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE09	3
AB253720.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE15	2
AB253721.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE18	1
AB253722.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE21	3
AB253723.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE22	1
AB253724.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE23	4
AB253725.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR5032AE24	3
AB253421.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p92RW008A04	4
AB253422.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p92RW008A16	1
AB253423.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0492AE04	2
AB253424.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p93TH057AE18	3
AB253425.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p93TH057AE22	1
AB253426.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR6824AE75	2
AB253427.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR6824AE96	2
AB253428.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p92UG037A35	1
AB253429.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p92UG037A40	0
AB253430.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pJPDR0769BF3	4
AB253432.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: pBa-L	1
DQ853437.1 HIV-1 isolate 14297.1 from USA, complete genome	4
DQ853438.1 HIV-1 isolate 14300.1 from USA, complete genome	2
DQ853439.1 HIV-1 isolate 14186.1 from USA, complete genome	0
DQ853440.1 HIV-1 isolate 14182.1 from USA, complete genome	2
DQ853441.1 HIV-1 isolate 14189.1 from USA, complete genome	4
DQ853442.1 HIV-1 isolate 14184.1 from USA, complete genome	1
DQ853443.1 HIV-1 isolate 14181.1 from USA, complete genome	2
DQ853444.1 HIV-1 isolate 14183.1 from USA, complete genome	0
DQ853445.1 HIV-1 isolate 14185.1 from USA, complete genome	0
DQ853446.1 HIV-1 isolate 14188.1 from USA, complete genome	4
DQ853447.1 HIV-1 isolate 14187.1 from USA, complete genome	0
DQ853448.1 HIV-1 isolate 14190.1 from USA, complete genome	4
DQ853449.1 HIV-1 isolate 14299.1 from USA, complete genome	3
DQ853450.1 HIV-1 isolate 14302.1 from USA, complete genome	0
DQ853451.1 HIV-1 isolate 14303.1 from USA, complete genome	4
DQ853452.1 HIV-1 isolate 14296.1 from USA, complete genome	3
DQ853454.1 HIV-1 isolate 14295.1 from USA, complete genome	3
DQ853455.1 HIV-1 isolate 15387.1 from USA, complete genome	2
DQ853456.1 HIV-1 isolate 15388.1 from USA, complete genome	2
DQ853457.1 HIV-1 isolate 15389.1 from USA, complete genome	3
DQ853458.1 HIV-1 isolate 15390.1 from USA, complete genome	2
DQ853459.1 HIV-1 isolate 15382.1 from USA, complete genome	0
DQ853460.1 HIV-1 isolate 15386.1 from USA, complete genome	4
DQ853461.1 HIV-1 isolate 15383.1 from USA, complete genome	2
DQ853462.1 HIV-1 isolate 15381.1 from USA, complete genome	2
DQ853463.1 HIV-1 isolate 15384.1 from USA, complete genome	1
DQ853464.1 HIV-1 isolate 15385.1 from USA, complete genome	3
DQ853465.1 HIV-1 isolate 14301.1 from USA, complete genome	4
AB253635.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE02	3
AB253636.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE09	3
AB253637.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE12	4
AB253638.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE18	2
AB253639.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE22	1
AB253640.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE25	0
AB253641.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE31	3
AB253642.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE44	0
AB253643.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE46	4
AB253644.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE47	0
AB253645.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE49	1
AB253646.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1741AE56	4
AB253647.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE01	1
AB253648.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE02	1
AB253649.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE12	1
AB253650.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE16	3
AB253651.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE21	4
AB253652.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE34	2
AB253653.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE37	0
AB253654.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE39	0
AB253655.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE45	4
AB253656.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE46	3
AB253657.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE47	2
AB253658.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR1873AE51	4
AB253659.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE38	4
AB253660.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE40	0
AB253661.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE42	0
AB253662.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE57	4
AB253663.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE75	0
AB253664.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE86	1
AB253665.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE87	4
AB253666.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE88	4
AB253667.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE89	3
AB253668.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR2594AE90	2
AB253669.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE02	4
AB253670.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE04	1
AB253671.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE08	0
AB253672.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE11	1
AB253673.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE12	4
AB253674.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE15	3
AB253675.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE16	1
AB253676.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE18	1
AB253677.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE21	4
AB253678.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE22	0
AB253679.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE30	3
AB253680.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:pJPDR3730AE31	3
AB254141.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZM108C12	1
AB254143.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZM112C07	1
AB254144.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZM112C18	4
AB254145.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZM112C23	3
AB254146.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZM114C27	1
AB254147.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZM114C72	4
AB254148.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZM115C16	1
AB254149.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZMBCC09	3
AB254152.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZMDBC28	1
AB254155.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZMJCC05	3
AB254156.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone:p02ZMJMC18	2
DQ978981.1 HIV-1 isolate 03ZASK212B from South Africa, complete genome	4
DQ886031.1 HIV-1 isolate F703 from USA, complete genome	3
DQ886032.1 HIV-1 isolate F7174 from USA, complete genome	2
DQ886033.1 HIV-1 isolate F7204 from USA, complete genome	0
DQ886034.1 HIV-1 isolate L8146 from USA, complete genome	0
DQ886035.1 HIV-1 isolate L8157 from USA, complete genome	4
DQ886036.1 HIV-1 isolate L8185 from USA, complete genome	3
DQ886037.1 HIV-1 isolate L8249 from USA, complete genome	2
DQ886038.1 HIV-1 isolate L873 from USA, complete genome	4
EF036528.1 HIV-1 isolate Fj052 from China, complete genome	3
EF036529.1 HIV-1 isolate Fj056 from China, complete genome	0
EF036530.1 HIV-1 isolate Fj057 from China, complete genome	2
EF036531.1 HIV-1 isolate Fj062 from China, complete genome	0
EF036533.1 HIV-1 isolate Fj064 from China, complete genome	1
EF036534.1 HIV-1 isolate Fj065 from China, complete genome	1
EF036535.1 HIV-1 isolate Fj066 from China, complete genome	2
EF036536.1 HIV-1 isolate Fj061 from China, complete genome	4
EF029066.1 HIV-1 isolate U.NL.95.H10986_D1 from Netherlands, complete genome	0
EF029067.1 HIV-1 isolate U.NL.95.H10986_B6 from Netherlands, complete genome	2
EF029068.1 HIV-1 isolate U.NL.01.H10986_D1 from Netherlands, complete genome	2
EF029069.1 HIV-1 isolate U.NL.01.H10986_C11 from Netherlands, complete genome	1
DQ912822.1 HIV-1 isolate FSA from Denmark, complete genome	3
DQ912823.1 HIV-1 isolate MA from Denmark, complete genome	3
DQ990880.1 HIV-1 isolate 05CNHB_hp3 from China, complete genome	1
EF091932.1 HIV-1 isolate 110PA from Brazil, complete genome	1
AB286863.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH197AG66	2
AB286864.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH197AG85	0
AB287003.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH175G19	3
AB287004.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH175G29	3
AB287376.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p92RW025A17	3
AB287377.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p92RW025A46	0
AB287378.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p93RW037A69	3
AB287379.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p93RW037A92	0
AB286955.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p04JPDR6089B17	1
AB286956.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p04JPDR6089B56	1
AB287363.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p05JPDR6538B29	3
AB287364.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p05JPDR6737B13	4
AB287365.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p05JPDR6737B55	1
AB287366.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p05JPDR7060B33	3
AB287367.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p05JPDR7060B68	2
AB287368.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p05JPDR7065B46	3
AB287369.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p99JPDR1348B05	0
AB287370.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p99JPDR1348B72	0
AB287371.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p00JPDR2510B05	4
AB287372.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p00JPDR2510B45	0
AB286849.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p04JPDR5782C12	3
AB286850.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p04JPDR5782C39	0
AB286851.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH173_06_37	2
AB286852.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH173_06_49	1
AB286853.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p0303GH195AG/06_44	4
AB286854.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p0303GH195AG/06_48	4
AB286855.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH181AG13	4
AB286856.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH181AG33	1
AB286857.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH182AG34	0
AB286858.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH182AG48	3
AB286859.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH184AG23	2
AB286860.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH184AG25	0
AB286861.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH189AG09	1
AB286862.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p03GH189AG15	1
AB289587.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p00JPDR2508B39	4
AB289588.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p00JPDR2508B60	1
AB289590.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p01JPDR3884B50	1
AB289589.1 Human immunodeficiency virus 1 proviral DNA, complete genome, clone: p01JPDR3884B08	3
DQ979023.1 HIV-1 isolate P1146 from Spain, complete genome	2
DQ979024.1 HIV-1 isolate X1670 from Spain, complete genome	2
EF175209.1 HIV-1 isolate WC3-0498-1 from USA, complete genome	2
EF175210.1 HIV-1 isolate WC3-0498-2 from USA, complete genome	2
EF175211.1 HIV-1 isolate WC3-0498-3 from USA, complete genome	3
EF175212.1 HIV-1 isolate WC3-0498-4 from USA, complete genome	3
EF363122.1 HIV-1 clone ES1-16 from USA, complete genome	2
EF363123.1 HIV-1 clone ES1-20 from USA, complete genome	4
EF363124.1 HIV-1 clone ES4-24 from USA, complete genome	0
EF363125.1 HIV-1 clone ES8-17 from USA, complete genome	3
EF363126.1 HIV-1 clone ES8-43 from USA, complete genome	3
EF363127.1 HIV-1 clone ES10-53 from USA, complete genome	0
EF368370.1 HIV-1 clone XJDC6441 from China, complete genome	2
EF368371.1 HIV-1 clone XJN0084 from China, complete genome	2
EF368372.1 HIV-1 clone XJDC6431-2 from China, complete genome	0
EF420986.1 HIV-1 strain pXJDC6441-2 from China, complete genome	2
EF420987.1 HIV-1 strain NLXJDC6441X2 from China, complete genome	2
EF633445.1 HIV-1 isolate R1 from South Africa, complete genome	1
EF545108.1 HIV-1 isolate RU00051 from Russia, complete genome	1
EF514697.1 HIV-1 isolate PMVL 018 from Denmark, complete genome	2
EF514698.1 HIV-1 isolate PMVL 027 from Denmark, complete genome	0
EF514699.1 HIV-1 isolate PMVL 012 from Denmark, complete genome	4
EF514700.1 HIV-1 isolate PMVL 013 from Denmark, complete genome	2
EF514701.1 HIV-1 isolate PMVL 049 from Denmark, complete genome	4
EF514702.1 HIV-1 isolate PMVL 025 from Denmark, complete genome	1
EF514703.1 HIV-1 isolate PMVL 039 from Denmark, complete genome	4
EF514704.1 HIV-1 isolate CTL 016 from Denmark, complete genome	0
EF514705.1 HIV-1 isolate CTL 017 from Denmark, complete genome	3
EF514706.1 HIV-1 isolate CTL 018 from Denmark, complete genome	4
EF514707.1 HIV-1 isolate CTL 023 from Denmark, complete genome	3
EF514708.1 HIV-1 isolate CTL 030 from Denmark, complete genome	0
EF514709.1 HIV-1 isolate CTL 033 from Denmark, complete genome	1
EF514710.1 HIV-1 isolate CTL 035 from Denmark, complete genome	1
EF514711.1 HIV-1 isolate CTL 041 from Denmark, complete genome	1
EF514712.1 HIV-1 isolate CTL 043 from Denmark, complete genome	3
EF514713.1 HIV-1 isolate CTL 015 from Denmark, complete genome	4
EF057102.2 HIV-1 isolate Hennan clone pCNHN24 from China, complete genome	0
EF637046.1 HIV-1 isolate BREPM2012 from Brazil, complete genome	3
EF637047.1 HIV-1 isolate BREPM1040 from Brazil, complete genome	3
EF637048.1 HIV-1 isolate BREPM1038 from Brazil, complete genome	4
EF637049.1 HIV-1 isolate BREPM1035 from Brazil, complete genome	4
EF637050.1 HIV-1 isolate BREPM1033 from Brazil, complete genome	3
EF637051.1 HIV-1 isolate BREPM1032 from Brazil, complete genome	4
EF637052.1 HIV-1 isolate BREPM1029 from Brazil, complete genome	1
EF637053.1 HIV-1 isolate BREPM1028 from Brazil, complete genome	4
EF637054.1 HIV-1 isolate BREPM1027 from Brazil, complete genome	3
EF637055.1 HIV-1 isolate BREPM1026 from Brazil, complete genome	0
EF637056.1 HIV-1 isolate BREPM1024 from Brazil, complete genome	1
EF637057.1 HIV-1 isolate BREPM1023 from Brazil, complete genome	1
EU000506.1 HIV-1 isolate INDNARI-0218436 clone 1 from India, complete genome	0
EU000507.1 HIV-1 isolate INDNARI-0218436 clone 2 from India, complete genome	2
EU000508.1 HIV-1 isolate INDNARI-0218436 clone 3 from India, complete genome	0
EU000509.1 HIV-1 isolate INDNARI-0218437 clone 1 from India, complete genome	4
EU000510.1 HIV-1 isolate INDNARI-0218437 clone 2 from India, complete genome	2
EU000511.1 HIV-1 isolate INDNARI-0218437 clone 3 from India, complete genome	4
EU000512.1 HIV-1 isolate INDNARI-0218440 clone 1 from India, complete genome	2
EU000513.1 HIV-1 isolate INDNARI-0218440 clone 2 from India, complete genome	0
EU000514.1 HIV-1 isolate INDNARI-0218440 clone 3 from India, complete genome	1
EU000515.1 HIV-1 isolate INDNARI-9917796 clone 1 from India, complete genome	3
EU000516.1 HIV-1 isolate INDNARI-9917796 clone 2 from India, complete genome	3
EU031913.1 HIV-1 isolate 07MYKLD47 from Malaysia, complete genome	3
EU031914.1 HIV-1 isolate 07MYKLD48 from Malaysia, complete genome	3
EU031915.1 HIV-1 isolate 07MYKLD49 from Malaysia, complete genome	0
EU110086.1 HIV-1 isolate ML1076 from Kenya, complete genome	0
EU110087.1 HIV-1 isolate ML1901 from Kenya, complete genome	4
EU110088.1 HIV-1 isolate ML1945 from Kenya, complete genome	3
EU110090.1 HIV-1 isolate ML1974 from Kenya, complete genome	3
EU110091.1 HIV-1 isolate ML1979 from Kenya, complete genome	0
EU110092.1 HIV-1 isolate ML1990 from Kenya, complete genome	1
EU110093.1 HIV-1 isolate ML2000 from Kenya, complete genome	2
EU110094.1 HIV-1 isolate ML2014 from Kenya, complete genome	1
EU110095.1 HIV-1 isolate ML1901PCR2 from Kenya, complete genome	2
EU110096.1 HIV-1 isolate ML1979PCR from Kenya, complete genome	1
EU110097.1 HIV-1 isolate ML1990PCR from Kenya, complete genome	1
AY586545.2 HIV-1 isolate Cu103 from Cuba, complete genome	1
AY900571.2 HIV-1 isolate CB118 from Cuba, complete genome	0
AY900572.2 HIV-1 isolate CB347 from Cuba, complete genome	2
AY900575.2 HIV-1 isolate CB471 from Cuba, complete genome	1
AY900576.2 HIV-1 isolate CB619 from Cuba, complete genome	4
DQ020274.2 HIV-1 isolate CB134 from Cuba, complete genome	4
EU293444.1 HIV-1 isolate 99ZALT4 from South Africa, complete genome	0
EU293445.1 HIV-1 isolate 99ZALT5 from South Africa, complete genome	0
EU293447.1 HIV-1 isolate 99ZALT39 from South Africa, complete genome	0
EU293448.1 HIV-1 isolate 99ZALT42 from South Africa, complete genome	0
EU293449.1 HIV-1 isolate 99ZALT45 from South Africa, complete genome	1
EU293450.1 HIV-1 isolate 99ZALT46 from South Africa, complete genome	2
EU448295.1 HIV-1 strain 04FR-AUK from France, complete genome	4
EU541617.1 HIV-1 clone pIIIB from USA, complete genome	4
EF469243.2 HIV-1 clone D24 from India, complete genome	2
EU735535.1 HIV-1 isolate 04BRRJ179 from Brazil, complete genome	4
EU735536.1 HIV-1 isolate 03BRRJ327 from Brazil, complete genome	4
EU735537.1 HIV-1 isolate 05BRRJ055 from Brazil, complete genome	0
EU735538.1 HIV-1 isolate 04BRRJ115 from Brazil, complete genome	4
EU735539.1 HIV-1 isolate 05BRRJ200 from Brazil, complete genome	0
EU735540.1 HIV-1 isolate 04BRSQ46 from Brazil, complete genome	0
EU446022.1 HIV-1 isolate MVP-30846, complete genome	2
DQ295195.2 HIV-1 isolate 04KJin8-1955 from South Korea, complete genome	1
EU743963.1 HIV-1 isolate 02CAMLT72 from Cameroon, complete genome	3
EU743964.1 HIV-1 isolate 02CAMLT04 from Cameroon, complete genome	1
FJ213780.1 HIV-1 isolate UY05_4752 from Uruguay, complete genome	3
